method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d08h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d08h00m_2_cellsam.tif,76,100,0.7733019325785483,0.6303930470878194,0.45951900021596387,0.6972012417069797,0.6590909090909091,0.4507981946833193,0.7631578947368421,0.58,0.6590909090909091,58,18,42
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d08h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d08h00m_3_cellsam.tif,112,152,0.7075163542815142,0.5474083611233695,0.4190982435688828,0.6915121018886566,0.6060606060606061,0.32229621767882344,0.7142857142857143,0.5263157894736842,0.6060606060606061,80,32,72
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d12h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d12h00m_1_cellsam.tif,101,131,0.7171753959426338,0.5590595890305848,0.4503159070837087,0.6783979898923403,0.6637931034482759,0.35629733794957147,0.7623762376237624,0.5877862595419847,0.6637931034482759,77,24,54
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d12h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d12h00m_2_cellsam.tif,104,120,0.7705472216353264,0.62673998968895,0.4201414521251406,0.6819687338842861,0.6160714285714286,0.3313393091550088,0.6634615384615384,0.575,0.6160714285714286,69,35,51
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d12h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d12h00m_4_cellsam.tif,99,142,0.6878576125769001,0.524224824355972,0.38275214794760426,0.6588804832526616,0.5809128630705395,0.28619704281632025,0.7070707070707071,0.49295774647887325,0.5809128630705395,70,29,72
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d16h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d16h00m_1_cellsam.tif,114,184,0.6685943204212839,0.5021717502608527,0.45712265192262275,0.7021780941904205,0.6510067114093959,0.3740217425079792,0.8508771929824561,0.5271739130434783,0.6510067114093959,97,17,87
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d16h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d16h00m_3_cellsam.tif,104,208,0.6311655102422512,0.46109702448683376,0.35489319303096867,0.700801748263685,0.5064102564102564,0.27857946504525904,0.7596153846153846,0.3798076923076923,0.5064102564102564,79,25,129
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d16h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d16h00m_4_cellsam.tif,95,174,0.582714328509681,0.41114811236110155,0.32717096185152417,0.6667347631671212,0.49070631970260226,0.2296987945013927,0.6947368421052632,0.3793103448275862,0.49070631970260226,66,29,108
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d20h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d20h00m_1_cellsam.tif,111,197,0.6889695119588126,0.5255175362002474,0.4157128612716477,0.7035140729212499,0.5909090909090909,0.32985121372021203,0.8198198198198198,0.4619289340101523,0.5909090909090909,91,20,106
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d20h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d20h00m_3_cellsam.tif,108,238,0.544998622679499,0.3745691455517084,0.3047402411527027,0.6936850226239154,0.4393063583815029,0.22662370460681006,0.7037037037037037,0.31932773109243695,0.4393063583815029,76,32,162
