source,image,proposals,final_instances,sam2_selected,coarse_selected,watershed_selected,universal_boundary_selected,cellpose_style_selected,separator_selected,external_selected,separator_generated,separator_before_ranker,separator_after_ranker,separator_after_set_selector,separator_after_merge,proposals_before_ranker,proposals_after_ranker,proposals_after_set_selector,proposals_after_merge,ranked_proposals,final_pred_n,final_gt_n,final_dice,final_binary_iou,final_pq,final_sq,final_rq,final_aji,final_precision,final_recall,final_f1,final_tp,final_fp,final_fn
pannuke,pannuke_fold1_1064.png,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0.797344185050332,0.6629861803675737,0.6654859639349437,0.8734503276646137,0.7619047619047619,0.6610929272804895,0.6666666666666666,0.8888888888888888,0.7619047619047619,16,8,2
pannuke,pannuke_fold1_1065.png,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0.75505787145949,0.6065003779289494,0.5476375852312361,0.7986381451288859,0.6857142857142857,0.5007767264510662,0.631578947368421,0.75,0.6857142857142857,12,7,4
pannuke,pannuke_fold1_1066.png,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.9865681665547347,0.9734923790589795,0.9658508138223127,0.9658508138223127,1.0,0.970880211780278,1.0,1.0,1.0,11,0,0
pannuke,pannuke_fold1_1067.png,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.7964328588578289,0.6617269877457965,0.40873744658061434,0.7152905315160751,0.5714285714285714,0.49627918911983576,0.5,0.6666666666666666,0.5714285714285714,4,4,2
pannuke,pannuke_fold1_1068.png,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0.9820494945974207,0.9647320664269817,0.7953731502805437,0.9279353419939677,0.8571428571428571,0.8831637676403019,0.75,1.0,0.8571428571428571,12,4,0
pannuke,pannuke_fold1_1069.png,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,0.7895529411764706,0.6522820931498329,0.6169750529986162,0.802067568898201,0.7692307692307693,0.6122913505311077,0.6896551724137931,0.8695652173913043,0.7692307692307693,20,9,3
pannuke,pannuke_fold1_107.png,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0.8315406255171273,0.7116555728650333,0.5969540515253621,0.771065649886926,0.7741935483870968,0.6376693766937669,0.75,0.8,0.7741935483870968,24,8,6
pannuke,pannuke_fold1_1070.png,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,0.8001616814874697,0.6668912545479045,0.5162930200176854,0.8423728221341183,0.6129032258064516,0.5725908975336893,0.5588235294117647,0.6785714285714286,0.6129032258064516,19,15,9
pannuke,pannuke_fold1_1071.png,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0.8929711675426102,0.8066376785872749,0.6434494001524789,0.8445273377001286,0.7619047619047619,0.7697322670375522,0.6666666666666666,0.8888888888888888,0.7619047619047619,16,8,2
pannuke,pannuke_fold1_1072.png,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0.7844439901880621,0.6453375935424199,0.6343612217903138,0.7929515272378922,0.8,0.6104024360134969,0.6896551724137931,0.9523809523809523,0.8,20,9,1
pannuke,pannuke_fold1_1073.png,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,0.8162719013627514,0.68957719454533,0.6031542221705118,0.7961635732650757,0.7575757575757576,0.5547988397023584,0.6410256410256411,0.9259259259259259,0.7575757575757576,25,14,2
pannuke,pannuke_fold1_1074.png,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,0.8596723896913868,0.7538819387690954,0.5556996111967125,0.8509150296449661,0.6530612244897959,0.6647174652425563,0.5333333333333333,0.8421052631578947,0.6530612244897959,16,14,3
pannuke,pannuke_fold1_1075.png,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0.7830441467164507,0.6434449898931562,0.531859463115908,0.7830153206984202,0.6792452830188679,0.5353746543467998,0.6666666666666666,0.6923076923076923,0.6792452830188679,18,9,8
pannuke,pannuke_fold1_1076.png,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0.7682533570775376,0.6237105345420444,0.5928785226963185,0.8003860056400299,0.7407407407407407,0.5721095641646489,0.6666666666666666,0.8333333333333334,0.7407407407407407,20,10,4
