method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellpose_official_cyto3,pannuke,pannuke_fold2_2083.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2083_cp_masks.tif,31,17,0.3253835245584633,0.1943033102386451,0.021551723281542458,0.517241358757019,0.041666666666666664,0.014384726036354125,0.03225806451612903,0.058823529411764705,0.041666666666666664,1,30,16
cellpose_official_cyto3,pannuke,pannuke_fold2_2084.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2084_cp_masks.tif,30,25,0.7396890196313862,0.5869099223550708,0.6153947461735119,0.805874072370075,0.7636363636363637,0.5608864733167783,0.7,0.84,0.7636363636363637,21,9,4
cellpose_official_cyto3,pannuke,pannuke_fold2_2085.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2085_cp_masks.tif,32,28,0.5787473997283683,0.4072093867182775,0.33509703278541564,0.6283069364726543,0.5333333333333333,0.2628253837302707,0.5,0.5714285714285714,0.5333333333333333,16,16,12
cellpose_official_cyto3,pannuke,pannuke_fold2_2086.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2086_cp_masks.tif,4,12,0.07744733581164807,0.04028359651949726,0.10859929025173187,0.868794322013855,0.125,0.025956139421548893,0.25,0.08333333333333333,0.125,1,3,11
cellpose_official_cyto3,pannuke,pannuke_fold2_2087.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2087_cp_masks.tif,16,20,0.5406831842838293,0.37050431987140847,0.3308357497056325,0.7443804368376732,0.4444444444444444,0.34962406015037595,0.5,0.4,0.4444444444444444,8,8,12
cellpose_official_cyto3,pannuke,pannuke_fold2_2088.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2088_cp_masks.tif,4,17,0.0006038647342995169,0.0003020235578375113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,17
cellpose_official_cyto3,pannuke,pannuke_fold2_2089.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2089_cp_masks.tif,21,13,0.6188605842965623,0.4480797356589567,0.46715666616664214,0.7941663324832916,0.5882352941176471,0.44565217391304346,0.47619047619047616,0.7692307692307693,0.5882352941176471,10,11,3
cellpose_official_cyto3,pannuke,pannuke_fold2_209.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_209_cp_masks.tif,28,40,0.7130927105449398,0.5541135063792345,0.4641782676472384,0.6861765695654828,0.6764705882352942,0.4781107798525027,0.8214285714285714,0.575,0.6764705882352942,23,5,17
cellpose_official_cyto3,pannuke,pannuke_fold2_2090.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2090_cp_masks.tif,11,7,0.5100114416475973,0.3422921866001152,0.46177178621292114,0.8311892151832581,0.5555555555555556,0.33895059364228264,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2
cellpose_official_cyto3,pannuke,pannuke_fold2_2091.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2091_cp_masks.tif,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,22
cellpose_official_cyto3,pannuke,pannuke_fold2_2092.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2092_cp_masks.tif,21,18,0.7778899813978208,0.636513873184309,0.6102455640450503,0.8499848927770343,0.717948717948718,0.6304159445407279,0.6666666666666666,0.7777777777777778,0.717948717948718,14,7,4
cellpose_official_cyto3,pannuke,pannuke_fold2_2093.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2093_cp_masks.tif,11,13,0.6305671869052151,0.46045865184155665,0.4122471362352371,0.8244942724704742,0.5,0.36805103502148157,0.5454545454545454,0.46153846153846156,0.5,6,5,7
cellpose_official_cyto3,pannuke,pannuke_fold2_2094.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2094_cp_masks.tif,8,15,0.1344800625488663,0.07208717518860017,0.12908625084420908,0.7422459423542023,0.17391304347826086,0.071573907839617,0.25,0.13333333333333333,0.17391304347826086,2,6,13
cellpose_official_cyto3,pannuke,pannuke_fold2_2095.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2095_cp_masks.tif,6,21,0.23175499565595134,0.13106497973221962,0.16373821982630976,0.7368219892183939,0.2222222222222222,0.11180874184979474,0.5,0.14285714285714285,0.2222222222222222,3,3,18
cellpose_official_cyto3,pannuke,pannuke_fold2_2096.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2096_cp_masks.tif,9,16,0.20006110068520055,0.11114882886377964,0.04465581893920899,0.5581977367401123,0.08,0.01985133751724752,0.1111111111111111,0.0625,0.08,1,8,15
cellpose_official_cyto3,pannuke,pannuke_fold2_2097.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2097_cp_masks.tif,5,14,0.19969119917653114,0.11092052601486564,0.17149507999420166,0.8146016299724579,0.21052631578947367,0.10981008139368842,0.4,0.14285714285714285,0.21052631578947367,2,3,12
cellpose_official_cyto3,pannuke,pannuke_fold2_2098.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2098_cp_masks.tif,12,18,0.5742690058479533,0.4027891714520098,0.4918267885843913,0.7377401828765869,0.6666666666666666,0.3791911510542689,0.8333333333333334,0.5555555555555556,0.6666666666666666,10,2,8
cellpose_official_cyto3,pannuke,pannuke_fold2_2099.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2099_cp_masks.tif,7,12,0.3101752228711958,0.18355466618155358,0.29294718566693756,0.6957495659589767,0.42105263157894735,0.1777697320782042,0.5714285714285714,0.3333333333333333,0.42105263157894735,4,3,8
